EDAD;Gender;Education Level;Job Title;AÑOS EXP;Salario;Class;Salary;Years of Experience;Age
33;Female;Master's Degree;Marketing Manager;9;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;190000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;Master's Degree;Marketing Manager;9;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;190000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;Master's Degree;Marketing Manager;9;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;190000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;190000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;190000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;190004,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;190004,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;Master's Degree;Marketing Manager;9;190543,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;190543,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;190543,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;190596,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;190596,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;190596,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;190596,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;191159,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;191239,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;191239,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;191239,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;191239,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;191267,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;191267,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;Master's Degree;Marketing Manager;9;191267,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;191267,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;191510,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;191510,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;191510,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;191790,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;191790,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;191818,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;191915,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;192211,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;192292,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;192292,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;192292,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;192344,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;Master's Degree;Marketing Manager;9;192756,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
27;Male;Bachelor's Degree;Software Engineer;3;192756,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Female;PhD;Research Scientist;13;192756,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;Bachelor's Degree;Product Manager;1;193000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
30;Female;Bachelor's Degree;Marketing Coordinator;5;193000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
34;Male;PhD;Research Director;12;193000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
28;Female;Bachelor's Degree;Marketing Analyst;3;193746,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Product Manager;7;193964,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
24;Female;High School;Receptionist;0;193964,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
38;Male;Master's Degree;Marketing Director;14;194214,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
40;Female;Bachelor's Degree;Financial Manager;16;194638,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 34 a 41 años
27;Male;Bachelor's Degree;Product Designer;2;194778,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Female;PhD;Data Scientist;9;194778,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 26 a 33 años
29;Male;Bachelor's Degree;Marketing Analyst;4;194778,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's Degree;Sales Associate;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
45;Female;Master's Degree;Sales Manager;8;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
37;Male;PhD;Marketing Manager;7;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
23;Female;High School;Sales Executive;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
41;Male;Bachelor's Degree;Financial Manager;12;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
26;Female;Bachelor's Degree;Digital Marketing Manager;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Male;Master's Degree;Content Marketing Manager;5;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
28;Female;High School;Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
50;Male;PhD;Senior Product Marketing Manager;15;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 50 años  en adelante
35;Female;Bachelor's Degree;Junior Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
42;Male;Master's Degree;Director of Marketing;13;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
27;Female;Bachelor's Degree;Sales Associate;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
48;Male;PhD;Sales Director;18;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
31;Female;High School;Financial Manager;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
36;Male;Bachelor's Degree;Sales Manager;6;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
25;Female;Master's Degree;Digital Marketing Manager;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
39;Male;PhD;Marketing Manager;10;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
30;Female;High School;Sales Executive;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
44;Male;Bachelor's Degree;Content Marketing Manager;11;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
29;Female;Master's Degree;Sales Representative;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
47;Male;PhD;Senior Product Marketing Manager;17;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
32;Female;Bachelor's Degree;Junior Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Director of Marketing;9;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
24;Female;High School;Sales Associate;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
40;Male;PhD;Sales Director;14;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
34;Female;Bachelor's Degree;Financial Manager;5;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
26;Male;Master's Degree;Digital Marketing Manager;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
31;Female;PhD;Marketing Manager;6;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
27;Male;High School;Sales Executive;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
43;Female;Bachelor's Degree;Content Marketing Manager;12;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
28;Male;Master's Degree;Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
46;Female;PhD;Senior Product Marketing Manager;16;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
33;Male;Bachelor's Degree;Junior Sales Representative;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
39;Female;Master's Degree;Director of Marketing;10;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Male;High School;Sales Associate;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
41;Female;Bachelor's Degree;Sales Manager;8;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
35;Male;PhD;Marketing Manager;7;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
23;Female;Bachelor's Degree;Sales Executive;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
42;Male;Master's Degree;Financial Manager;13;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
26;Female;Bachelor's Degree;Digital Marketing Manager;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Master's Degree;Content Marketing Manager;5;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
27;Female;High School;Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
50;Male;PhD;Senior Product Marketing Manager;15;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 50 años  en adelante
36;Female;Bachelor's Degree;Junior Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
48;Male;Master's Degree;Director of Marketing;18;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
31;Female;High School;Sales Associate;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
29;Male;Bachelor's Degree;Sales Director;6;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
45;Female;PhD;Financial Manager;12;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
25;Male;Master's Degree;Digital Marketing Manager;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
37;Female;Bachelor's Degree;Marketing Manager;7;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 34 a 41 años
23;Male;High School;Sales Executive;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
41;Female;Bachelor's Degree;Content Marketing Manager;11;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
26;Male;Master's Degree;Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
33;Female;PhD;Senior Product Marketing Manager;5;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
28;Male;Bachelor's Degree;Junior Sales Representative;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
42;Female;Master's Degree;Director of Marketing;13;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
27;Male;High School;Financial Manager;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
50;Female;Bachelor's Degree;Sales Manager;15;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 50 años  en adelante
35;Male;PhD;Marketing Manager;8;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
24;Female;Bachelor's Degree;Sales Executive;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
46;Male;Master's Degree;Content Marketing Manager;16;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
29;Female;High School;Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
47;Male;PhD;Senior Product Marketing Manager;17;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
31;Female;Bachelor's Degree;Junior Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Director of Marketing;9;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Female;High School;Sales Associate;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
39;Male;Bachelor's Degree;Sales Director;10;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
33;Female;PhD;Financial Manager;5;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
27;Male;Master's Degree;Digital Marketing Manager;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
43;Female;Bachelor's Degree;Marketing Manager;12;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
28;Male;High School;Sales Executive;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
31;Male;Bachelor's Degree;Sales Associate;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
46;Female;Master's Degree;Marketing Manager;14;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 42 a 49 años
27;Male;High School;Sales Executive;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
38;Female;Bachelor's Degree;Financial Manager;10;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
24;Male;PhD;Digital Marketing Manager;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
33;Female;Master's Degree;Content Marketing Manager;6;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
29;Male;High School;Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
50;Female;Bachelor's Degree;Sales Manager;18;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 50 años  en adelante
35;Male;PhD;Senior Product Marketing Manager;8;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
23;Female;Bachelor's Degree;Sales Executive;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
41;Male;Master's Degree;Director of Marketing;12;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
26;Female;High School;Financial Manager;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
32;Male;Bachelor's Degree;Sales Director;7;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
27;Female;PhD;Marketing Manager;4;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
43;Male;Master's Degree;Content Marketing Manager;16;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
28;Female;Bachelor's Degree;Sales Representative;2;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
47;Male;PhD;Senior Product Marketing Manager;17;195000,00;Muy Alto;De 189001 en adelante;De 15 a 21;De 42 a 49 años
31;Female;High School;Junior Sales Representative;3;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;De 26 a 33 años
38;Male;Master's Degree;Director of Marketing;9;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
25;Female;High School;Sales Associate;1;195000,00;Muy Alto;De 189001 en adelante;De 0 a 7;Menor o igual a 25
39;Male;Bachelor's Degree;Sales Manager;11;195000,00;Muy Alto;De 189001 en adelante;De 8 A 14;De 34 a 41 años
